"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-8-163.us-west-1.compute.internal",,,,"User:","ec2-user"
"Cmdline:","dstat --integer --noupdate -T -n --tcp --cpu --mem --output /home/ec2-user/stats.csv 1",,,,"Date:","16 Dec 2020 08:29:04 UTC"

"epoch","net/total",,"tcp sockets",,,,,"total cpu usage",,,,,,"memory usage",,,
1608107430.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142008320.0,1085440.0,735428608.0,152985600.0
1608107431.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142008320.0,1085440.0,735428608.0,152985600.0
1608107432.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142008320.0,1085440.0,735428608.0,152985600.0
1608107433.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142008320.0,1085440.0,735428608.0,152985600.0
1608107434.144,76.0,90.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142008320.0,1085440.0,735428608.0,152985600.0
1608107435.144,216.0,326.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142008320.0,1085440.0,735428608.0,152985600.0
1608107436.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142073856.0,1085440.0,735428608.0,152920064.0
1608107437.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142073856.0,1085440.0,735428608.0,152920064.0
1608107438.144,4993.0,91634.0,7.0,22.0,0.0,0.0,0.0,49.0,0.0,51.0,0.0,0.0,0.0,142196736.0,1085440.0,735432704.0,152793088.0
1608107439.144,0.0,66.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142196736.0,1085440.0,735432704.0,152793088.0
1608107440.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142196736.0,1085440.0,735432704.0,152793088.0
1608107441.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142196736.0,1085440.0,735432704.0,152793088.0
1608107442.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142196736.0,1085440.0,735432704.0,152793088.0
1608107443.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142196736.0,1085440.0,735432704.0,152793088.0
1608107444.144,284.0,194.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142192640.0,1085440.0,735436800.0,152793088.0
1608107445.144,216.0,326.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107446.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107447.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107448.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107449.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107450.144,76.0,90.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107451.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107452.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107453.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107454.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107455.144,216.0,326.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107456.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107457.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107458.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107459.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107460.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107461.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107462.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107463.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107464.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107465.144,216.0,326.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107466.144,76.0,90.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107467.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107468.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107469.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107470.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107471.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107472.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107473.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107474.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107475.144,236.0,410.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107476.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107477.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107478.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142188544.0,1085440.0,735440896.0,152793088.0
1608107479.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142184448.0,1085440.0,735444992.0,152793088.0
1608107480.144,76.0,90.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142184448.0,1085440.0,735444992.0,152793088.0
1608107481.144,39242.0,24999.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142184448.0,1085440.0,735444992.0,152793088.0
1608107482.144,1292.0,10870.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107483.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107484.144,284.0,272.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107485.144,216.0,326.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107486.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107487.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107488.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107489.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107490.144,0.0,114.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107491.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107492.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107493.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107494.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107495.144,152.0,326.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107496.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107497.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107498.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107499.144,40796.0,46311.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142180352.0,1085440.0,735449088.0,152793088.0
1608107500.144,260.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142176256.0,1085440.0,735453184.0,152793088.0
1608107501.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142176256.0,1085440.0,735453184.0,152793088.0
1608107502.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142176256.0,1085440.0,735453184.0,152793088.0
1608107503.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142176256.0,1085440.0,735453184.0,152793088.0
1608107504.144,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142176256.0,1085440.0,735453184.0,152793088.0
