"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-8-40.sa-east-1.compute.internal",,,,"User:","root"
"Cmdline:","dstat --integer --noupdate -T -n --tcp --cpu --mem --output /home/ec2-user/stats.csv 1",,,,"Date:","17 Dec 2020 06:37:48 UTC"

"epoch","net/total",,"tcp sockets",,,,,"total cpu usage",,,,,,"memory usage",,,
1608187079.564,11899.0,2954.0,7.0,20.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142082048.0,1085440.0,763498496.0,124841984.0
1608187080.565,690.0,3792.0,7.0,21.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142077952.0,1085440.0,763502592.0,124841984.0
1608187081.565,156.0,615.0,7.0,21.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142077952.0,1085440.0,763502592.0,124841984.0
1608187082.565,32084.0,7973.0,7.0,21.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142266368.0,1085440.0,763506688.0,124649472.0
1608187083.565,1252.0,512.0,7.0,21.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142266368.0,1085440.0,763506688.0,124649472.0
1608187084.565,678.0,1092.0,7.0,21.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142262272.0,1085440.0,763510784.0,124649472.0
1608187085.565,77095.0,7861.0,7.0,19.0,0.0,10.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,142385152.0,1085440.0,763514880.0,124522496.0
1608187086.565,76.0,90.0,7.0,19.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142385152.0,1085440.0,763514880.0,124522496.0
1608187087.565,76.0,90.0,7.0,19.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142385152.0,1085440.0,763514880.0,124522496.0
1608187088.565,635.0,467.0,7.0,18.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142385152.0,1085440.0,763514880.0,124522496.0
1608187089.565,11718.0,6331.0,7.0,20.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142385152.0,1085440.0,763514880.0,124522496.0
1608187090.565,0.0,0.0,7.0,20.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142385152.0,1085440.0,763514880.0,124522496.0
1608187091.565,0.0,0.0,7.0,20.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142385152.0,1085440.0,763514880.0,124522496.0
1608187092.564,54522.0,5498.0,7.0,20.0,0.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142381056.0,1085440.0,763518976.0,124522496.0
1608187093.565,1599.0,835.0,7.0,21.0,0.0,9.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,142376960.0,1085440.0,763523072.0,124522496.0
1608187094.565,532.0,4974.0,7.0,21.0,0.0,9.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142376960.0,1085440.0,763523072.0,124522496.0
1608187095.565,198.0,108.0,7.0,20.0,0.0,9.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142376960.0,1085440.0,763523072.0,124522496.0
1608187096.565,0.0,0.0,7.0,20.0,0.0,9.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142376960.0,1085440.0,763523072.0,124522496.0
1608187097.565,678.0,1158.0,7.0,20.0,0.0,9.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142376960.0,1085440.0,763523072.0,124522496.0
1608187098.565,86780.0,5145.0,7.0,20.0,0.0,9.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,142368768.0,1085440.0,763531264.0,124522496.0
1608187099.564,284.0,482.0,7.0,21.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142364672.0,1085440.0,763535360.0,124522496.0
1608187100.565,4432.0,1589.0,7.0,20.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142364672.0,1085440.0,763535360.0,124522496.0
1608187101.565,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142364672.0,1085440.0,763535360.0,124522496.0
1608187102.565,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142364672.0,1085440.0,763535360.0,124522496.0
1608187103.565,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142364672.0,1085440.0,763535360.0,124522496.0
1608187104.565,60.0,74.0,7.0,20.0,1.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142364672.0,1085440.0,763535360.0,124522496.0
1608187105.564,714.0,5874.0,7.0,20.0,1.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142487552.0,1085440.0,763539456.0,124395520.0
1608187106.565,317.0,1573.0,7.0,21.0,0.0,8.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,144277504.0,1085440.0,763543552.0,122601472.0
1608187107.565,660.0,544.0,7.0,21.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,144277504.0,1085440.0,763543552.0,122601472.0
1608187108.564,313.0,487.0,7.0,21.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,144785408.0,1085440.0,763543552.0,122093568.0
1608187109.565,8107.0,7403.0,7.0,21.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142864384.0,1085440.0,763543552.0,124014592.0
1608187110.565,4223.0,288.0,7.0,20.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142864384.0,1085440.0,763543552.0,124014592.0
1608187111.565,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142864384.0,1085440.0,763543552.0,124014592.0
1608187112.565,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142864384.0,1085440.0,763543552.0,124014592.0
1608187113.565,60.0,74.0,7.0,20.0,1.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142864384.0,1085440.0,763543552.0,124014592.0
1608187114.565,714.0,5874.0,7.0,20.0,1.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142864384.0,1085440.0,763543552.0,124014592.0
1608187115.565,80.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142864384.0,1085440.0,763543552.0,124014592.0
1608187116.565,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142864384.0,1085440.0,763543552.0,124014592.0
1608187117.565,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142864384.0,1085440.0,763543552.0,124014592.0
1608187118.565,0.0,0.0,7.0,20.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142864384.0,1085440.0,763543552.0,124014592.0
1608187119.565,1383.0,8503.0,7.0,21.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142860288.0,1085440.0,763547648.0,124014592.0
1608187120.565,4147.0,132.0,7.0,20.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142860288.0,1085440.0,763547648.0,124014592.0
1608187121.564,0.0,0.0,7.0,20.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142860288.0,1085440.0,763547648.0,124014592.0
1608187122.565,0.0,0.0,7.0,20.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142860288.0,1085440.0,763547648.0,124014592.0
1608187123.565,0.0,0.0,7.0,20.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142860288.0,1085440.0,763547648.0,124014592.0
1608187124.565,454.0,777.0,7.0,21.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142860288.0,1085440.0,763547648.0,124014592.0
1608187125.565,794.0,4396.0,7.0,21.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142860288.0,1085440.0,763547648.0,124014592.0
1608187126.565,76.0,90.0,7.0,21.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142860288.0,1085440.0,763547648.0,124014592.0
1608187127.565,0.0,0.0,7.0,21.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142860288.0,1085440.0,763547648.0,124014592.0
1608187128.565,284.0,194.0,7.0,21.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142860288.0,1085440.0,763547648.0,124014592.0
1608187129.565,7546.0,5658.0,7.0,21.0,0.0,4.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,142856192.0,1085440.0,763551744.0,124014592.0
1608187130.565,284.0,272.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,99.010,0.0,0.0,0.990,142856192.0,1085440.0,763551744.0,124014592.0
1608187131.565,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142856192.0,1085440.0,763551744.0,124014592.0
1608187132.565,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142852096.0,1085440.0,763555840.0,124014592.0
1608187133.565,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142852096.0,1085440.0,763555840.0,124014592.0
1608187134.565,42.0,42.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142852096.0,1085440.0,763555840.0,124014592.0
1608187135.565,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142852096.0,1085440.0,763555840.0,124014592.0
1608187136.565,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142852096.0,1085440.0,763555840.0,124014592.0
1608187137.564,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142852096.0,1085440.0,763555840.0,124014592.0
1608187138.564,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142852096.0,1085440.0,763555840.0,124014592.0
1608187139.565,436.0,520.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142753792.0,1085440.0,763555840.0,124112896.0
1608187140.565,1192.0,1639.0,7.0,22.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,144449536.0,1085440.0,763559936.0,122413056.0
1608187141.565,628.0,898.0,7.0,21.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,142782464.0,1085440.0,763559936.0,124080128.0
1608187142.565,110105.0,10281.0,7.0,22.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187143.565,104.0,114.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187144.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187145.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187146.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187147.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187148.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187149.565,12136.0,8929.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187150.565,152.0,180.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187151.565,133.0,215.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187152.565,152.0,180.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187153.565,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187154.565,284.0,272.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187155.565,284.0,194.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187156.565,284.0,272.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187157.565,42.0,42.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187158.565,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187159.565,4413.0,1104.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142745600.0,1085440.0,763564032.0,124112896.0
1608187160.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142741504.0,1085440.0,763568128.0,124112896.0
1608187161.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142741504.0,1085440.0,763568128.0,124112896.0
1608187162.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142741504.0,1085440.0,763568128.0,124112896.0
1608187163.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142741504.0,1085440.0,763568128.0,124112896.0
1608187164.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142741504.0,1085440.0,763568128.0,124112896.0
1608187165.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142741504.0,1085440.0,763568128.0,124112896.0
1608187166.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142741504.0,1085440.0,763568128.0,124112896.0
1608187167.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142737408.0,1085440.0,763572224.0,124112896.0
1608187168.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142737408.0,1085440.0,763572224.0,124112896.0
1608187169.564,7330.0,5332.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142737408.0,1085440.0,763572224.0,124112896.0
1608187170.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142737408.0,1085440.0,763572224.0,124112896.0
1608187171.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142737408.0,1085440.0,763572224.0,124112896.0
1608187172.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142737408.0,1085440.0,763572224.0,124112896.0
1608187173.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142737408.0,1085440.0,763572224.0,124112896.0
1608187174.565,42.0,42.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142737408.0,1085440.0,763572224.0,124112896.0
1608187175.565,76.0,90.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142770176.0,1085440.0,763572224.0,124080128.0
1608187176.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142770176.0,1085440.0,763572224.0,124080128.0
1608187177.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142770176.0,1085440.0,763572224.0,124080128.0
1608187178.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142770176.0,1085440.0,763572224.0,124080128.0
1608187179.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142770176.0,1085440.0,763572224.0,124080128.0
1608187180.564,42.0,42.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142770176.0,1085440.0,763572224.0,124080128.0
1608187181.565,40.0,123.0,7.0,22.0,0.0,1.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,142770176.0,1085440.0,763572224.0,124080128.0
1608187182.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142753792.0,1085440.0,763588608.0,124080128.0
1608187183.565,284.0,272.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142753792.0,1085440.0,763588608.0,124080128.0
1608187184.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142753792.0,1085440.0,763588608.0,124080128.0
1608187185.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142753792.0,1085440.0,763588608.0,124080128.0
1608187186.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142753792.0,1085440.0,763588608.0,124080128.0
1608187187.565,86470.0,6359.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142753792.0,1085440.0,763588608.0,124080128.0
1608187188.565,1214.0,132.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187189.565,7330.0,5332.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187190.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187191.565,76.0,90.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187192.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187193.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187194.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187195.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187196.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187197.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187198.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187199.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187200.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142749696.0,1085440.0,763592704.0,124080128.0
1608187201.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,142901248.0,1085440.0,763600896.0,123920384.0
1608187202.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142897152.0,1085440.0,763604992.0,123920384.0
1608187203.564,226.0,254.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142897152.0,1085440.0,763604992.0,123920384.0
1608187204.565,71713.0,6139.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187205.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187206.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187207.565,76.0,90.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187208.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187209.565,7382.0,5386.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187210.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187211.565,0.0,0.0,7.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187212.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187213.565,42.0,42.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187214.565,42.0,42.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142893056.0,1085440.0,763609088.0,123920384.0
1608187215.564,72027.0,6158.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142888960.0,1085440.0,763613184.0,123920384.0
1608187216.565,76.0,90.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142888960.0,1085440.0,763613184.0,123920384.0
1608187217.565,76.0,90.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142888960.0,1085440.0,763613184.0,123920384.0
1608187218.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142888960.0,1085440.0,763613184.0,123920384.0
1608187219.565,66692.0,5719.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142880768.0,1085440.0,763621376.0,123920384.0
1608187220.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142880768.0,1085440.0,763621376.0,123920384.0
1608187221.564,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142880768.0,1085440.0,763621376.0,123920384.0
1608187222.564,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142880768.0,1085440.0,763621376.0,123920384.0
1608187223.565,76.0,90.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142880768.0,1085440.0,763621376.0,123920384.0
1608187224.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142880768.0,1085440.0,763621376.0,123920384.0
1608187225.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142880768.0,1085440.0,763621376.0,123920384.0
1608187226.564,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142880768.0,1085440.0,763621376.0,123920384.0
1608187227.565,87788.0,6557.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142876672.0,1085440.0,763625472.0,123920384.0
1608187228.565,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142876672.0,1085440.0,763625472.0,123920384.0
