"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-40-134.eu-west-2.compute.internal",,,,"User:","root"
"Cmdline:","dstat --integer --noupdate -T -n --tcp --cpu --mem --output /home/ec2-user/stats.csv 1",,,,"Date:","17 Dec 2020 06:37:53 UTC"

"epoch","net/total",,"tcp sockets",,,,,"total cpu usage",,,,,,"memory usage",,,
1608187094.667,11625.0,6499.0,7.0,18.0,1.0,6.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,141893632.0,1085440.0,763551744.0,124977152.0
1608187095.667,1972.0,11411.0,7.0,19.0,0.0,6.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,141893632.0,1085440.0,763551744.0,124977152.0
1608187096.667,156.0,66.0,7.0,18.0,0.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141889536.0,1085440.0,763555840.0,124977152.0
1608187097.667,14020.0,65147.0,7.0,18.0,0.0,6.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,142016512.0,1085440.0,763555840.0,124850176.0
1608187098.667,929.0,396.0,7.0,18.0,0.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763559936.0,124850176.0
1608187099.667,0.0,0.0,7.0,18.0,0.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763559936.0,124850176.0
1608187100.667,0.0,0.0,7.0,18.0,0.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763559936.0,124850176.0
1608187101.667,0.0,0.0,7.0,18.0,0.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763559936.0,124850176.0
1608187102.667,0.0,0.0,7.0,18.0,0.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763559936.0,124850176.0
1608187103.667,0.0,0.0,7.0,18.0,0.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142008320.0,1085440.0,763564032.0,124850176.0
1608187104.667,10940.0,9797.0,7.0,20.0,2.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142008320.0,1085440.0,763564032.0,124850176.0
1608187105.667,950.0,4396.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142004224.0,1085440.0,763568128.0,124850176.0
1608187106.667,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142004224.0,1085440.0,763568128.0,124850176.0
1608187107.667,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142004224.0,1085440.0,763568128.0,124850176.0
1608187108.667,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142004224.0,1085440.0,763568128.0,124850176.0
1608187109.667,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142004224.0,1085440.0,763568128.0,124850176.0
1608187110.667,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142004224.0,1085440.0,763568128.0,124850176.0
1608187111.667,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142004224.0,1085440.0,763568128.0,124850176.0
1608187112.667,0.0,0.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142004224.0,1085440.0,763568128.0,124850176.0
1608187113.667,76.0,90.0,7.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142004224.0,1085440.0,763568128.0,124850176.0
1608187114.667,12951.0,7238.0,7.0,21.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187115.667,0.0,0.0,7.0,21.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187116.667,0.0,0.0,7.0,21.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187117.667,0.0,0.0,7.0,21.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187118.667,0.0,0.0,7.0,21.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187119.667,284.0,272.0,7.0,21.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187120.667,0.0,0.0,7.0,21.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187121.667,0.0,0.0,7.0,21.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187122.667,0.0,0.0,7.0,21.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187123.667,720.0,792.0,7.0,21.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187124.667,0.0,0.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187125.667,0.0,0.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187126.667,0.0,0.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187127.667,0.0,0.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187128.667,0.0,0.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187129.667,76.0,90.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187130.667,0.0,0.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187131.667,0.0,0.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187132.667,0.0,0.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187133.667,0.0,0.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187134.667,12006.0,7403.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187135.667,0.0,0.0,7.0,21.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187136.667,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187137.667,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142000128.0,1085440.0,763572224.0,124850176.0
1608187138.667,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141996032.0,1085440.0,763576320.0,124850176.0
1608187139.667,0.0,0.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141996032.0,1085440.0,763576320.0,124850176.0
1608187140.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141996032.0,1085440.0,763576320.0,124850176.0
1608187141.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141996032.0,1085440.0,763576320.0,124850176.0
1608187142.667,15649.0,61990.0,7.0,21.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,141996032.0,1085440.0,763576320.0,124850176.0
1608187143.667,42.0,230.0,7.0,21.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187144.667,216.0,252.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187145.667,76.0,90.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187146.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187147.667,336.0,326.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187148.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187149.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187150.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187151.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187152.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187153.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187154.667,7588.0,5700.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187155.667,76.0,90.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187156.667,76.0,90.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187157.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187158.667,76.0,90.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187159.667,76.0,90.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187160.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187161.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187162.667,76.0,90.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187163.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187164.667,216.0,326.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187165.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187166.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187167.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187168.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187169.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187170.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187171.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187172.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141987840.0,1085440.0,763584512.0,124850176.0
1608187173.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,141983744.0,1085440.0,763588608.0,124850176.0
1608187174.667,7546.0,5658.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142110720.0,1085440.0,763588608.0,124723200.0
1608187175.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142110720.0,1085440.0,763588608.0,124723200.0
1608187176.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142110720.0,1085440.0,763588608.0,124723200.0
1608187177.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142045184.0,1085440.0,763588608.0,124788736.0
1608187178.667,76.0,90.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763588608.0,124821504.0
1608187179.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763588608.0,124821504.0
1608187180.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763588608.0,124821504.0
1608187181.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763588608.0,124821504.0
1608187182.667,284.0,272.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763588608.0,124821504.0
1608187183.667,0.0,74.0,7.0,21.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763588608.0,124821504.0
1608187184.667,4677.0,3052.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142012416.0,1085440.0,763588608.0,124821504.0
1608187185.667,40.0,123.0,7.0,21.0,0.0,0.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,142499840.0,1085440.0,763609088.0,124313600.0
1608187186.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142499840.0,1085440.0,763609088.0,124313600.0
1608187187.667,15976.0,82103.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142499840.0,1085440.0,763609088.0,124313600.0
1608187188.667,0.0,132.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187189.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187190.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187191.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187192.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187193.668,0.0,74.0,7.0,21.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187194.667,7622.0,5728.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187195.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187196.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187197.667,0.0,70.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187198.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187199.667,42.0,42.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187200.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142495744.0,1085440.0,763613184.0,124313600.0
1608187201.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,142467072.0,1085440.0,763650048.0,124305408.0
1608187202.667,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142491648.0,1085440.0,763617280.0,124313600.0
1608187203.667,38697.0,14753.0,7.0,21.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142491648.0,1085440.0,763617280.0,124313600.0
1608187204.667,6883.0,17229.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142487552.0,1085440.0,763621376.0,124313600.0
1608187205.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142487552.0,1085440.0,763621376.0,124313600.0
1608187206.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142487552.0,1085440.0,763621376.0,124313600.0
1608187207.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142487552.0,1085440.0,763621376.0,124313600.0
1608187208.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142483456.0,1085440.0,763625472.0,124313600.0
1608187209.667,42.0,42.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142483456.0,1085440.0,763625472.0,124313600.0
1608187210.667,76.0,90.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,99.010,0.990,0.0,0.0,142516224.0,1085440.0,763625472.0,124280832.0
1608187211.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142516224.0,1085440.0,763625472.0,124280832.0
1608187212.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142516224.0,1085440.0,763625472.0,124280832.0
1608187213.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142516224.0,1085440.0,763625472.0,124280832.0
1608187214.667,7330.0,5332.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142516224.0,1085440.0,763625472.0,124280832.0
1608187215.667,77058.0,5973.0,7.0,22.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,142516224.0,1085440.0,763625472.0,124280832.0
1608187216.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142508032.0,1085440.0,763633664.0,124280832.0
1608187217.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142508032.0,1085440.0,763633664.0,124280832.0
1608187218.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142508032.0,1085440.0,763633664.0,124280832.0
1608187219.667,56384.0,16220.0,7.0,22.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,142503936.0,1085440.0,763637760.0,124280832.0
1608187220.667,76.0,90.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142503936.0,1085440.0,763637760.0,124280832.0
1608187221.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142503936.0,1085440.0,763637760.0,124280832.0
1608187222.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142503936.0,1085440.0,763637760.0,124280832.0
1608187223.668,76.0,90.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142503936.0,1085440.0,763637760.0,124280832.0
1608187224.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142503936.0,1085440.0,763637760.0,124280832.0
1608187225.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142503936.0,1085440.0,763637760.0,124280832.0
1608187226.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142503936.0,1085440.0,763637760.0,124280832.0
1608187227.667,15982.0,76506.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142499840.0,1085440.0,763641856.0,124280832.0
1608187228.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142499840.0,1085440.0,763641856.0,124280832.0
1608187229.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142499840.0,1085440.0,763641856.0,124280832.0
1608187230.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142499840.0,1085440.0,763641856.0,124280832.0
1608187231.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142499840.0,1085440.0,763641856.0,124280832.0
1608187232.667,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142499840.0,1085440.0,763641856.0,124280832.0
1608187233.668,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,142499840.0,1085440.0,763641856.0,124280832.0
